District_name,Reg_users,Pincodes,Reg_users_pin,Quater,Year,State
siddipet,175413,500016,107543,2,2019,telangana
siddipet,175413,500037,105786,2,2019,telangana
siddipet,175413,500081,104692,2,2019,telangana
siddipet,175413,500032,104250,2,2019,telangana
siddipet,196397,500072,261019,3,2019,telangana
siddipet,196397,500018,151140,3,2019,telangana
siddipet,196397,505001,147716,3,2019,telangana
siddipet,196397,500055,125011,3,2019,telangana
siddipet,196397,500008,122840,3,2019,telangana
siddipet,196397,500039,120841,3,2019,telangana
siddipet,196397,500037,116709,3,2019,telangana
siddipet,196397,500016,116204,3,2019,telangana
siddipet,196397,500032,112642,3,2019,telangana
siddipet,196397,500081,112128,3,2019,telangana
siddipet,221164,500072,279498,4,2019,telangana
siddipet,221164,500018,165518,4,2019,telangana
siddipet,221164,505001,163234,4,2019,telangana
siddipet,221164,500055,137330,4,2019,telangana
siddipet,221164,500008,136530,4,2019,telangana
siddipet,221164,500039,131225,4,2019,telangana
siddipet,221164,500037,127455,4,2019,telangana
siddipet,221164,500016,124539,4,2019,telangana
siddipet,221164,500032,120627,4,2019,telangana
siddipet,221164,502032,119900,4,2019,telangana
siddipet,245168,500072,296003,1,2020,telangana
siddipet,245168,500018,179037,1,2020,telangana
siddipet,245168,505001,177789,1,2020,telangana
siddipet,245168,500008,150197,1,2020,telangana
siddipet,245168,500055,148821,1,2020,telangana
siddipet,245168,500039,140426,1,2020,telangana
siddipet,245168,500037,137674,1,2020,telangana
siddipet,245168,500016,131969,1,2020,telangana
siddipet,245168,502032,128750,1,2020,telangana
siddipet,245168,500032,127812,1,2020,telangana
siddipet,269076,500072,309469,2,2020,telangana
siddipet,269076,505001,191796,2,2020,telangana
siddipet,269076,500018,190988,2,2020,telangana
siddipet,269076,500008,161851,2,2020,telangana
siddipet,269076,500055,158980,2,2020,telangana
siddipet,269076,500039,148574,2,2020,telangana
siddipet,269076,500037,147485,2,2020,telangana
siddipet,269076,502032,137595,2,2020,telangana
siddipet,269076,500016,137551,2,2020,telangana
siddipet,269076,506002,135673,2,2020,telangana
bhadradri kothagudem,297785,500072,328018,3,2020,telangana
bhadradri kothagudem,297785,505001,207595,3,2020,telangana
bhadradri kothagudem,297785,500018,206235,3,2020,telangana
bhadradri kothagudem,297785,500008,177153,3,2020,telangana
bhadradri kothagudem,297785,500055,171640,3,2020,telangana
bhadradri kothagudem,297785,500039,159071,3,2020,telangana
bhadradri kothagudem,297785,500037,158992,3,2020,telangana
bhadradri kothagudem,297785,502032,148439,3,2020,telangana
bhadradri kothagudem,297785,506002,146501,3,2020,telangana
bhadradri kothagudem,297785,500016,145433,3,2020,telangana
bhadradri kothagudem,328326,500072,350832,4,2020,telangana
bhadradri kothagudem,328326,505001,224585,4,2020,telangana
bhadradri kothagudem,328326,500018,223960,4,2020,telangana
bhadradri kothagudem,328326,500008,196413,4,2020,telangana
bhadradri kothagudem,328326,500055,185974,4,2020,telangana
bhadradri kothagudem,328326,500037,172249,4,2020,telangana
bhadradri kothagudem,328326,500039,170938,4,2020,telangana
bhadradri kothagudem,328326,502032,160918,4,2020,telangana
bhadradri kothagudem,328326,506002,158383,4,2020,telangana
bhadradri kothagudem,328326,500013,157587,4,2020,telangana
bhadradri kothagudem,354847,500072,375272,1,2021,telangana
bhadradri kothagudem,354847,505001,240644,1,2021,telangana
bhadradri kothagudem,354847,500018,240435,1,2021,telangana
bhadradri kothagudem,354847,500008,211989,1,2021,telangana
bhadradri kothagudem,354847,500055,200132,1,2021,telangana
bhadradri kothagudem,354847,500037,185174,1,2021,telangana
bhadradri kothagudem,354847,500039,183186,1,2021,telangana
bhadradri kothagudem,354847,502032,172567,1,2021,telangana
bhadradri kothagudem,354847,506002,169755,1,2021,telangana
bhadradri kothagudem,354847,500013,169256,1,2021,telangana
bhadradri kothagudem,380059,500072,398987,2,2021,telangana
bhadradri kothagudem,380059,505001,256261,2,2021,telangana
bhadradri kothagudem,380059,500018,255966,2,2021,telangana
bhadradri kothagudem,380059,500008,225800,2,2021,telangana
bhadradri kothagudem,380059,500055,213471,2,2021,telangana
bhadradri kothagudem,380059,500037,197484,2,2021,telangana
bhadradri kothagudem,380059,500039,195017,2,2021,telangana
bhadradri kothagudem,380059,502032,183754,2,2021,telangana
bhadradri kothagudem,380059,506002,180657,2,2021,telangana
bhadradri kothagudem,380059,500013,180244,2,2021,telangana
bhadradri kothagudem,409224,500072,425197,3,2021,telangana
bhadradri kothagudem,409224,505001,273576,3,2021,telangana
bhadradri kothagudem,409224,500018,273534,3,2021,telangana
bhadradri kothagudem,409224,500008,241011,3,2021,telangana
bhadradri kothagudem,409224,500055,228448,3,2021,telangana
bhadradri kothagudem,409224,500037,211348,3,2021,telangana
bhadradri kothagudem,409224,500039,208214,3,2021,telangana
bhadradri kothagudem,409224,502032,196266,3,2021,telangana
bhadradri kothagudem,409224,506002,193005,3,2021,telangana
bhadradri kothagudem,409224,500013,192437,3,2021,telangana
bhadradri kothagudem,438017,500072,451595,4,2021,telangana
bhadradri kothagudem,438017,500018,290965,4,2021,telangana
bhadradri kothagudem,438017,505001,290945,4,2021,telangana
bhadradri kothagudem,438017,500008,256260,4,2021,telangana
bhadradri kothagudem,438017,500055,243565,4,2021,telangana
bhadradri kothagudem,438017,500037,225355,4,2021,telangana
bhadradri kothagudem,438017,500039,221494,4,2021,telangana
bhadradri kothagudem,438017,502032,208820,4,2021,telangana
bhadradri kothagudem,438017,506002,205418,4,2021,telangana
bhadradri kothagudem,438017,500013,204597,4,2021,telangana
bhadradri kothagudem,465349,500072,476073,1,2022,telangana
bhadradri kothagudem,465349,505001,307339,1,2022,telangana
bhadradri kothagudem,465349,500018,307198,1,2022,telangana
bhadradri kothagudem,465349,500008,270516,1,2022,telangana
bhadradri kothagudem,465349,500055,257896,1,2022,telangana
bhadradri kothagudem,465349,500037,238487,1,2022,telangana
bhadradri kothagudem,465349,500039,233903,1,2022,telangana
bhadradri kothagudem,465349,502032,220570,1,2022,telangana
bhadradri kothagudem,465349,506002,217091,1,2022,telangana
bhadradri kothagudem,465349,500013,215918,1,2022,telangana
bhadradri kothagudem,491003,500072,499269,2,2022,telangana
bhadradri kothagudem,491003,505001,322881,2,2022,telangana
bhadradri kothagudem,491003,500018,322687,2,2022,telangana
bhadradri kothagudem,491003,500008,283921,2,2022,telangana
bhadradri kothagudem,491003,500055,271404,2,2022,telangana
bhadradri kothagudem,491003,500037,251090,2,2022,telangana
bhadradri kothagudem,491003,500039,245702,2,2022,telangana
bhadradri kothagudem,491003,502032,231698,2,2022,telangana
bhadradri kothagudem,491003,506002,228268,2,2022,telangana
bhadradri kothagudem,491003,500013,226654,2,2022,telangana
bhadradri kothagudem,517431,500072,523196,3,2022,telangana
bhadradri kothagudem,517431,505001,339255,3,2022,telangana
bhadradri kothagudem,517431,500018,338708,3,2022,telangana
bhadradri kothagudem,517431,500008,297749,3,2022,telangana
bhadradri kothagudem,517431,500055,285477,3,2022,telangana
bhadradri kothagudem,517431,500037,264160,3,2022,telangana
bhadradri kothagudem,517431,500039,257830,3,2022,telangana
bhadradri kothagudem,517431,502032,243213,3,2022,telangana
bhadradri kothagudem,517431,506002,239974,3,2022,telangana
bhadradri kothagudem,517431,500013,237793,3,2022,telangana
bhadradri kothagudem,542203,500072,547282,4,2022,telangana
bhadradri kothagudem,542203,505001,355528,4,2022,telangana
bhadradri kothagudem,542203,500018,354983,4,2022,telangana
bhadradri kothagudem,542203,500008,311735,4,2022,telangana
bhadradri kothagudem,542203,500055,299618,4,2022,telangana
bhadradri kothagudem,542203,500037,277467,4,2022,telangana
bhadradri kothagudem,542203,500039,270128,4,2022,telangana
bhadradri kothagudem,542203,502032,254815,4,2022,telangana
bhadradri kothagudem,542203,506002,251886,4,2022,telangana
bhadradri kothagudem,542203,500013,249027,4,2022,telangana
unakoti,2484,799001,5309,1,2018,tripura
unakoti,2484,799003,3658,1,2018,tripura
unakoti,2484,799006,2495,1,2018,tripura
unakoti,2484,799007,2179,1,2018,tripura
unakoti,2484,799002,2177,1,2018,tripura
unakoti,2484,799004,1852,1,2018,tripura
unakoti,2484,799114,1733,1,2018,tripura
unakoti,2484,799102,1720,1,2018,tripura
unakoti,2484,799155,1491,1,2018,tripura
unakoti,2484,799205,1320,1,2018,tripura
unakoti,3841,799001,7739,2,2018,tripura
unakoti,3841,799003,5560,2,2018,tripura
unakoti,3841,799006,3607,2,2018,tripura
unakoti,3841,799002,3184,2,2018,tripura
unakoti,3841,799007,3184,2,2018,tripura
unakoti,3841,799004,2819,2,2018,tripura
unakoti,3841,799114,2609,2,2018,tripura
unakoti,3841,799102,2582,2,2018,tripura
unakoti,3841,799155,2382,2,2018,tripura
unakoti,3841,799205,2016,2,2018,tripura
unakoti,5460,799001,10116,3,2018,tripura
unakoti,5460,799003,7364,3,2018,tripura
unakoti,5460,799006,4766,3,2018,tripura
unakoti,5460,799002,4214,3,2018,tripura
unakoti,5460,799007,4058,3,2018,tripura
unakoti,5460,799155,3959,3,2018,tripura
unakoti,5460,799004,3792,3,2018,tripura
unakoti,5460,799102,3730,3,2018,tripura
unakoti,5460,799114,3713,3,2018,tripura
unakoti,5460,799205,2889,3,2018,tripura
unakoti,7260,799001,12625,4,2018,tripura
unakoti,7260,799003,9212,4,2018,tripura
unakoti,7260,799006,6036,4,2018,tripura
unakoti,7260,799002,5315,4,2018,tripura
unakoti,7260,799155,5088,4,2018,tripura
unakoti,7260,799007,5022,4,2018,tripura
unakoti,7260,799102,4865,4,2018,tripura
unakoti,7260,799114,4862,4,2018,tripura
unakoti,7260,799004,4839,4,2018,tripura
unakoti,7260,799205,3760,4,2018,tripura
unakoti,8750,799001,14805,1,2019,tripura
unakoti,8750,799003,10956,1,2019,tripura
unakoti,8750,799006,7047,1,2019,tripura
unakoti,8750,799002,6123,1,2019,tripura
unakoti,8750,799155,5854,1,2019,tripura
unakoti,8750,799114,5790,1,2019,tripura
unakoti,8750,799102,5778,1,2019,tripura
unakoti,8750,799007,5767,1,2019,tripura
unakoti,8750,799004,5621,1,2019,tripura
unakoti,8750,799205,4515,1,2019,tripura
unakoti,10629,799001,16798,2,2019,tripura
unakoti,10629,799003,13483,2,2019,tripura
unakoti,10629,799006,8140,2,2019,tripura
unakoti,10629,799002,7125,2,2019,tripura
unakoti,10629,799102,6905,2,2019,tripura
unakoti,10629,799114,6796,2,2019,tripura
unakoti,10629,799155,6631,2,2019,tripura
unakoti,10629,799004,6606,2,2019,tripura
unakoti,10629,799007,6544,2,2019,tripura
unakoti,10629,799205,5381,2,2019,tripura
unakoti,12126,799001,18755,3,2019,tripura
unakoti,12126,799003,15422,3,2019,tripura
unakoti,12126,799006,9187,3,2019,tripura
unakoti,12126,799002,8029,3,2019,tripura
unakoti,12126,799102,7680,3,2019,tripura
unakoti,12126,799114,7570,3,2019,tripura
unakoti,12126,799004,7391,3,2019,tripura
unakoti,12126,799007,7245,3,2019,tripura
unakoti,12126,799155,7186,3,2019,tripura
unakoti,12126,799205,6016,3,2019,tripura
unakoti,13824,799001,20197,4,2019,tripura
unakoti,13824,799003,16676,4,2019,tripura
unakoti,13824,799006,9937,4,2019,tripura
unakoti,13824,799002,8739,4,2019,tripura
unakoti,13824,799102,8512,4,2019,tripura
unakoti,13824,799114,8365,4,2019,tripura
unakoti,13824,799004,8090,4,2019,tripura
unakoti,13824,799155,8025,4,2019,tripura
unakoti,13824,799007,7836,4,2019,tripura
unakoti,13824,799205,6624,4,2019,tripura
unakoti,15593,799001,21861,1,2020,tripura
unakoti,15593,799003,18173,1,2020,tripura
unakoti,15593,799006,10847,1,2020,tripura
unakoti,15593,799002,9526,1,2020,tripura
unakoti,15593,799102,9306,1,2020,tripura
unakoti,15593,799114,9131,1,2020,tripura
unakoti,15593,799004,8844,1,2020,tripura
unakoti,15593,799155,8712,1,2020,tripura
unakoti,15593,799007,8417,1,2020,tripura
unakoti,15593,799205,7325,1,2020,tripura
unakoti,17832,799001,23830,2,2020,tripura
unakoti,17832,799003,19686,2,2020,tripura
unakoti,17832,799006,11961,2,2020,tripura
unakoti,17832,799102,10583,2,2020,tripura
unakoti,17832,799002,10419,2,2020,tripura
unakoti,17832,799114,10138,2,2020,tripura
unakoti,17832,799004,9850,2,2020,tripura
unakoti,17832,799155,9468,2,2020,tripura
unakoti,17832,799007,9103,2,2020,tripura
unakoti,17832,799205,8237,2,2020,tripura
unakoti,20095,799001,26184,3,2020,tripura
unakoti,20095,799003,21525,3,2020,tripura
unakoti,20095,799006,13199,3,2020,tripura
unakoti,20095,799102,11961,3,2020,tripura
unakoti,20095,799002,11419,3,2020,tripura
unakoti,20095,799114,11221,3,2020,tripura
unakoti,20095,799004,10988,3,2020,tripura
unakoti,20095,799155,10417,3,2020,tripura
unakoti,20095,799007,9861,3,2020,tripura
unakoti,20095,799205,9264,3,2020,tripura
unakoti,22005,799001,28351,4,2020,tripura
unakoti,22005,799003,23114,4,2020,tripura
unakoti,22005,799006,14333,4,2020,tripura
unakoti,22005,799102,12945,4,2020,tripura
unakoti,22005,799002,12369,4,2020,tripura
unakoti,22005,799114,12123,4,2020,tripura
unakoti,22005,799004,11861,4,2020,tripura
unakoti,22005,799155,11111,4,2020,tripura
unakoti,22005,799007,10586,4,2020,tripura
unakoti,22005,799205,9999,4,2020,tripura
unakoti,23739,799001,30415,1,2021,tripura
unakoti,23739,799003,24761,1,2021,tripura
unakoti,23739,799006,15407,1,2021,tripura
unakoti,23739,799102,13875,1,2021,tripura
unakoti,23739,799002,13259,1,2021,tripura
unakoti,23739,799114,12991,1,2021,tripura
unakoti,23739,799004,12718,1,2021,tripura
unakoti,23739,799155,11835,1,2021,tripura
unakoti,23739,799007,11404,1,2021,tripura
unakoti,23739,799205,10728,1,2021,tripura
unakoti,25612,799001,32443,2,2021,tripura
unakoti,25612,799003,26398,2,2021,tripura
unakoti,25612,799006,16480,2,2021,tripura
unakoti,25612,799102,14961,2,2021,tripura
unakoti,25612,799002,14184,2,2021,tripura
unakoti,25612,799114,13953,2,2021,tripura
unakoti,25612,799004,13618,2,2021,tripura
unakoti,25612,799155,12688,2,2021,tripura
unakoti,25612,799007,12171,2,2021,tripura
unakoti,25612,799205,11526,2,2021,tripura
unakoti,27828,799001,34754,3,2021,tripura
unakoti,27828,799003,28328,3,2021,tripura
unakoti,27828,799006,17676,3,2021,tripura
unakoti,27828,799102,16110,3,2021,tripura
unakoti,27828,799002,15161,3,2021,tripura
unakoti,27828,799114,15042,3,2021,tripura
unakoti,27828,799004,14630,3,2021,tripura
unakoti,27828,799155,13681,3,2021,tripura
unakoti,27828,799007,13030,3,2021,tripura
unakoti,27828,799205,12462,3,2021,tripura
unakoti,29889,799001,37053,4,2021,tripura
unakoti,29889,799003,30202,4,2021,tripura
unakoti,29889,799006,18860,4,2021,tripura
unakoti,29889,799102,17294,4,2021,tripura
unakoti,29889,799002,16156,4,2021,tripura
unakoti,29889,799114,16098,4,2021,tripura
unakoti,29889,799004,15668,4,2021,tripura
unakoti,29889,799155,14625,4,2021,tripura
unakoti,29889,799007,13875,4,2021,tripura
unakoti,29889,799205,13336,4,2021,tripura
unakoti,31971,799001,39256,1,2022,tripura
unakoti,31971,799003,31986,1,2022,tripura
unakoti,31971,799006,20017,1,2022,tripura
unakoti,31971,799102,18503,1,2022,tripura
unakoti,31971,799002,17110,1,2022,tripura
unakoti,31971,799114,17110,1,2022,tripura
unakoti,31971,799004,16672,1,2022,tripura
unakoti,31971,799155,15580,1,2022,tripura
unakoti,31971,799007,14684,1,2022,tripura
unakoti,31971,799205,14236,1,2022,tripura
unakoti,33904,799001,41385,2,2022,tripura
unakoti,33904,799003,33780,2,2022,tripura
unakoti,33904,799006,21113,2,2022,tripura
unakoti,33904,799102,19586,2,2022,tripura
unakoti,33904,799114,18129,2,2022,tripura
unakoti,33904,799002,18019,2,2022,tripura
unakoti,33904,799004,17628,2,2022,tripura
unakoti,33904,799155,16480,2,2022,tripura
unakoti,33904,799007,15483,2,2022,tripura
unakoti,33904,799205,14996,2,2022,tripura
unakoti,35830,799001,43603,3,2022,tripura
unakoti,35830,799003,35586,3,2022,tripura
unakoti,35830,799006,22254,3,2022,tripura
unakoti,35830,799102,20683,3,2022,tripura
unakoti,35830,799114,19108,3,2022,tripura
unakoti,35830,799002,19010,3,2022,tripura
unakoti,35830,799004,18606,3,2022,tripura
unakoti,35830,799155,17384,3,2022,tripura
unakoti,35830,799007,16301,3,2022,tripura
unakoti,35830,799205,15835,3,2022,tripura
unakoti,37434,799001,45881,4,2022,tripura
unakoti,37434,799003,37391,4,2022,tripura
unakoti,37434,799006,23420,4,2022,tripura
unakoti,37434,799102,21582,4,2022,tripura
unakoti,37434,799114,20070,4,2022,tripura
unakoti,37434,799002,19938,4,2022,tripura
unakoti,37434,799004,19534,4,2022,tripura
unakoti,37434,799155,18162,4,2022,tripura
unakoti,37434,799007,17130,4,2022,tripura
unakoti,37434,799205,16550,4,2022,tripura
bareilly,112369,201301,114625,1,2018,uttar-pradesh
bareilly,112369,201307,56583,1,2018,uttar-pradesh
bareilly,112369,201009,54783,1,2018,uttar-pradesh
bareilly,112369,211002,51023,1,2018,uttar-pradesh
bareilly,112369,201318,49362,1,2018,uttar-pradesh
bareilly,112369,201308,42420,1,2018,uttar-pradesh
bareilly,112369,250001,41193,1,2018,uttar-pradesh
bareilly,112369,201014,38782,1,2018,uttar-pradesh
bareilly,112369,226010,38589,1,2018,uttar-pradesh
bareilly,112369,201304,37654,1,2018,uttar-pradesh
bareilly,152939,201301,151073,2,2018,uttar-pradesh
bareilly,152939,201307,72411,2,2018,uttar-pradesh
bareilly,152939,201009,71991,2,2018,uttar-pradesh
bareilly,152939,211002,68114,2,2018,uttar-pradesh
bareilly,152939,201318,63900,2,2018,uttar-pradesh
bareilly,152939,250001,54856,2,2018,uttar-pradesh
bareilly,152939,201308,53985,2,2018,uttar-pradesh
bareilly,152939,226010,51161,2,2018,uttar-pradesh
bareilly,152939,201014,50249,2,2018,uttar-pradesh
bareilly,152939,201304,49291,2,2018,uttar-pradesh
bareilly,187467,201301,188664,3,2018,uttar-pradesh
bareilly,187467,201307,89958,3,2018,uttar-pradesh
bareilly,187467,201009,88997,3,2018,uttar-pradesh
bareilly,187467,211002,81996,3,2018,uttar-pradesh
bareilly,187467,201318,77173,3,2018,uttar-pradesh
bareilly,187467,250001,66777,3,2018,uttar-pradesh
bareilly,187467,201308,66265,3,2018,uttar-pradesh
bareilly,187467,201014,63092,3,2018,uttar-pradesh
bareilly,187467,226010,62616,3,2018,uttar-pradesh
bareilly,187467,201304,61745,3,2018,uttar-pradesh
bareilly,233073,201301,250205,4,2018,uttar-pradesh
bareilly,233073,201009,118561,4,2018,uttar-pradesh
bareilly,233073,201307,115602,4,2018,uttar-pradesh
bareilly,233073,211002,99215,4,2018,uttar-pradesh
bareilly,233073,201318,98765,4,2018,uttar-pradesh
bareilly,233073,201102,83251,4,2018,uttar-pradesh
bareilly,233073,201308,83096,4,2018,uttar-pradesh
bareilly,233073,250001,82743,4,2018,uttar-pradesh
bareilly,233073,201014,81787,4,2018,uttar-pradesh
bareilly,233073,201304,81781,4,2018,uttar-pradesh
bareilly,279714,201301,301260,1,2019,uttar-pradesh
bareilly,279714,201009,144046,1,2019,uttar-pradesh
bareilly,279714,201307,135947,1,2019,uttar-pradesh
bareilly,279714,201318,118300,1,2019,uttar-pradesh
bareilly,279714,211002,115266,1,2019,uttar-pradesh
bareilly,279714,201102,103700,1,2019,uttar-pradesh
bareilly,279714,201304,98500,1,2019,uttar-pradesh
bareilly,279714,250001,98424,1,2019,uttar-pradesh
bareilly,279714,201308,97239,1,2019,uttar-pradesh
bareilly,279714,201014,95743,1,2019,uttar-pradesh
bareilly,318597,201301,336709,2,2019,uttar-pradesh
bareilly,318597,201009,163175,2,2019,uttar-pradesh
bareilly,318597,201307,150570,2,2019,uttar-pradesh
bareilly,318597,201318,132350,2,2019,uttar-pradesh
bareilly,318597,211002,127093,2,2019,uttar-pradesh
bareilly,318597,201102,120848,2,2019,uttar-pradesh
bareilly,318597,250001,114100,2,2019,uttar-pradesh
bareilly,318597,201304,110497,2,2019,uttar-pradesh
